Blog Title,Blog Date,Author Name,Blog Link,Thumbnail Link
Still shopping for Diwali? Here are 23 unique gifts you can buy for any fashion lover,10 November 2020,Garima Gupta,https://www.vogue.in/fashion/content/still-shopping-for-diwali-here-are-21-unique-gifts-you-can-buy-for-any-fashion-lover,https://assets.vogue.in/photos/5faa7df626a53bbdc4f7d0e9/1:1/w_1600%2Cc_limit/Diwali%25202020%2520gifts.jpg
Can knitwear be seductive? 2020 says yes,10 November 2020,Alice Cary,https://www.vogue.in/fashion/content/can-knitwear-be-seductive-2020-says-yes-fashion-labels-knit-bra-pants-hailey-bieber,https://assets.vogue.in/photos/5faa591b0342dcd04d761b79/1:1/w_1600%2Cc_limit/gimaguas_122290051_361522811570604_3292929976543848103_n.jpg
What do you wear to fashion college? 14 Central Saint Martins students discuss their back-to-school looks,10 November 2020,Alex Kessler,https://www.vogue.in/fashion/content/14-central-saint-martins-students-discuss-their-back-to-school-looks,https://assets.vogue.in/photos/5faa445f0342dcd04d761b73/1:1/w_1600%2Cc_limit/Yashana-vogue-031120-credit-Jessica-Gianelli.jpg
"8 bralettes, co-ord sets and shorts in ribbed knits to see you through the upcoming months ",9 November 2020,Yashna Chopra,https://www.vogue.in/fashion/content/8-bralettes-co-ord-sets-and-shorts-in-ribbed-knits-to-see-you-through-the-upcoming-months,https://assets.vogue.in/photos/5fa91f6e6e6a3d78b88a510a/1:1/w_1600%2Cc_limit/disha%2520patani%2520rubbed%2520top.jpg
Amit Aggarwal and Gaurav Gupta hand-pick their favourite festive pieces for an exclusive preview,9 November 2020,Garima Gupta,https://www.vogue.in/fashion/content/amit-aggarwal-and-gaurav-gupta-hand-pick-their-favourite-festive-pieces-for-an-exclusive-preview,https://assets.vogue.in/photos/5fa91b920342dcd04d761b49/1:1/w_1600%2Cc_limit/GG%252027-Oct0138%25201.jpg
"Happy 50th birthday, Browns—10 designers, from John Galliano to Virgil Abloh, celebrate the fabled fashion destination",9 November 2020,Liam Freeman,https://www.vogue.in/fashion/content/happy-50th-birthday-browns-10-designers-from-john-galliano-to-virgil-abloh-celebrate-the-fabled-fashion-destination,https://assets.vogue.in/photos/5fa51eba26a53bbdc4f7d021/1:1/w_1600%2Cc_limit/9.%2520Mrs%2520B%2520Archive%2520image%2C%2520date%2520tbc%2520Courtesy%2520Browns.jpg
Kamala Harris wore suffragette white for this moment in history,9 November 2020,Laird Borrelli-Persson,https://www.vogue.in/fashion/content/kamala-harris-wore-suffragette-white-for-this-historic-moment,https://assets.vogue.in/photos/5fa8e5d76e6a3d78b88a50ec/1:1/w_1600%2Cc_limit/GettyImages-1229519794.jpg
"Shilpa Shetty Kundra on being a mom first, heirloom pieces, and the importance of self-care",9 November 2020,Rishna Shah,https://www.vogue.in/fashion/content/shilpa-shetty-kundra-interview-motherhood-self-care-new-movies,https://assets.vogue.in/photos/5fa804da0342dcd04d761b1f/1:1/w_1600%2Cc_limit/Vogue%2520Shilpa%2520Shetty%2520Kundra%2520Bulgari.jpg
HRH The Prince Of Wales Speaks to Edward Enninful about his lifelong commitment to sustainable fashion,8 November 2020,Edward Enninful,https://www.vogue.in/fashion/content/hrh-the-prince-of-wales-speaks-to-edward-enninful-about-his-lifelong-commitment-to-sustainable-fashion,https://assets.vogue.in/photos/5fa51e7b26a53bbdc4f7d01e/1:1/w_1600%2Cc_limit/Prince%2520Charlies%2520Copilot.jpg
Anushka Sharma’s guide to styling a kurta ,8 November 2020,Shweta Ghi,https://www.vogue.in/fashion/content/anushka-sharma-guide-to-wearing-a-kurta-to-almost-any-occasion,https://assets.vogue.in/photos/5d09d6a2a9f58c8a461279d7/1:1/w_1600%2Cc_limit/Anushka%2520Sharma%2520in%2520Ikai%2520by%2520Ragini%2520Ahuja.jpg
Exclusive: Verandah’s first-ever outpost in Goa will become a resort wear enthusiast’s dream,6 November 2020,Nupur Sarvaiya,https://www.vogue.in/fashion/content/verandah-first-store-in-goa-will-become-a-resort-wear-enthusiasts-dream,https://assets.vogue.in/photos/5fa51b3426a53bbdc4f7d016/1:1/w_1600%2Cc_limit/Verandah%25203.jpg
"12 Looks From The AW20 Shows That Nod To Diana, Princess Of Wales",6 November 2020,Alice Cary,https://www.vogue.in/fashion/gallery/12-looks-from-the-aw20-shows-that-nod-to-diana-princess-of-wales,https://assets.vogue.in/photos/5fa511560342dcd04d761af1/1:1/w_1600%2Cc_limit/7.jpg
Why many Indian designers are choosing to take a stand against ‘fat tax’,6 November 2020,Hasina Khatib,https://www.vogue.in/fashion/content/why-many-indian-designers-are-choosing-to-take-a-stand-against-fat-tax,https://assets.vogue.in/photos/5fa529686e6a3d78b88a50dd/1:1/w_1600%2Cc_limit/Plus%2520size%2520models.jpg
The Queen’s Gambit costume designer reveals the hidden meanings behind Anya Taylor-Joy’s winning on-screen style,6 November 2020,Julia Hobbs,https://www.vogue.in/fashion/content/netflix-show-the-queens-gambit-costume-designer-reveals-the-hidden-meanings-behind-anya-taylor-joys-winning-on-screen-style,https://assets.vogue.in/photos/5fa4c61c26a53bbdc4f7cffe/1:1/w_1600%2Cc_limit/006-Queens-Gambit-vogue-051120-courtesy-Netflix.jpg
14 luxurious velvet kurtas to consider for your winter festive wardrobe,5 November 2020,Garima Gupta,https://www.vogue.in/fashion/content/best-velvet-kurtas-for-winters-festive-diwali-wardrobe,https://assets.vogue.in/photos/5fa3bab1cc4249840f895071/1:1/w_1600%2Cc_limit/Label%2520Varsha%2520X%2520Ayush%2520Kejriwal%2520(33).jpg
Everything you need to know about Arpita Mehta's new flagship store and website,5 November 2020,Yashna Chopra,https://www.vogue.in/fashion/content/everything-you-need-to-know-about-arpita-mehtas-new-flagship-store-and-website,https://assets.vogue.in/photos/5fa39da539324f2f866170c5/1:1/w_1600%2Cc_limit/Arpita-Mehta-Store-Image5.jpg
How To Dress For Autumn According To Harry Styles,5 November 2020,Alice Cary,https://www.vogue.in/fashion/gallery/how-to-dress-for-autumn-according-to-harry-styles,https://assets.vogue.in/photos/5fa398eb39324f2f866170c1/1:1/w_1600%2Cc_limit/How%2520to%2520dress%2520for%2520autumn%2520according%2520to%2520Harry%2520Styles.jpg
How to master pregnancy style like a Parisian with Rouje founder Jeanne Damas,5 November 2020,Julia Hobbs,https://www.vogue.in/fashion/content/how-to-master-pregnancy-style-like-a-parisian-with-rouje-founder-jeanne-damas,https://assets.vogue.in/photos/5fa3843f7688d1c15f4b0361/1:1/w_1600%2Cc_limit/_LEAD_Jeanne-Damas-vogue-031120-credit-Acielle-Style-Du-Monde.jpg
All the embellished dupattas you need this festive season ,4 November 2020,Yashna Chopra,https://www.vogue.in/fashion/content/best-heavy-embroidered-dupattas-for-the-festive-season,https://assets.vogue.in/photos/5fa275d17688d1c15f4b0357/1:1/w_1600%2Cc_limit/Good%2520Earth.jpg
Giorgio Armani just unveiled the second edition of their India-exclusive menswear edit,4 November 2020,Garima Gupta,https://www.vogue.in/fashion/content/giorgio-armani-just-unveiled-the-second-edition-of-their-india-exclusive-menswear-edit-achkan,https://assets.vogue.in/photos/5fa2776639324f2f866170ad/1:1/w_1600%2Cc_limit/GAU%2520FW20%2520Capsule%2520Achkan54764%25202.jpg
"Helmut Newton’s fashion photography sold sex and unobtainable glamour—six decades later, are we still turned on?",4 November 2020,Shonagh Marshall,https://www.vogue.in/fashion/content/helmut-newton-fashion-photography-sold-sex-and-unobtainable-glamour-six-decades-later-are-we-still-turned-on,https://assets.vogue.in/photos/5fa25f3bcc4249840f895040/1:1/w_1600%2Cc_limit/Daryl-Hannah-Fashion%2C-American-Vogue-Los-Angeles-1984-Helmut-Newton-%25C2%25A9-The-Helmut-Newton-Estate--Maconochie-Photography.jpg
"5 designer products you can shop for the festive season, while supporting a cause",3 November 2020,Vogue.in,https://www.vogue.in/fashion/content/5-designer-products-to-add-to-your-festive-shopping-list-while-supporting-a-cause,https://assets.vogue.in/photos/5fa12f6a4c5241215eebcf73/1:1/w_1600%2Cc_limit/f.jpg
All the new designer and brand launches that you can't miss this month,3 November 2020,Yashna Chopra,https://www.vogue.in/fashion/content/all-the-new-designer-and-brand-launches-that-you-cant-miss-this-month-november-2020,https://assets.vogue.in/photos/5fa130b439324f2f86617083/1:1/w_1600%2Cc_limit/Ekaya%2520Ukraine%25201.jpg
Everything you need to know about Christie's online-only auction of handbags and accessories that opens today ,3 November 2020,Priyanka Khanna,https://www.vogue.in/fashion/content/everything-to-know-about-christies-online-only-auction-of-handbags-and-accessories,https://assets.vogue.in/photos/5fa10ee47688d1c15f4b033a/1:1/w_1600%2Cc_limit/Christies%2520handbag%2520auction%2520online.jpg
"Netflix and the Brooklyn Museum join forces for a special exhibit focused on “The Crown” and “The Queen’s Gambit"" ",3 November 2020,Janelle Okwodu,https://www.vogue.in/fashion/content/netflix-and-the-brooklyn-museum-join-forces-for-a-special-exhibit-focused-on-the-crown-and-the-queens-gambit,https://assets.vogue.in/photos/5fa10262cc4249840f89501d/1:1/w_1600%2Cc_limit/TC-promo.jpg
“Always remember that kindness is power”—superhero Marcus Rashford is joining forces with Burberry on a gamechanging global charity initiative,2 November 2020,Julia Hobbs,https://www.vogue.in/fashion/content/footballer-marcus-rashford-is-joining-forces-with-burberry-on-a-gamechanging-global-charity-initiative,https://assets.vogue.in/photos/5f9fe64539324f2f86617061/1:1/w_1600%2Cc_limit/Marcus%2520Rashford%2520%25C2%25A9%2520Courtesy%2520of%2520Burberry%2520%2520Rafael%2520Pavarotti%255B1%255D%255B2%255D%255B1%255D.jpg
Are ateliers like the petit h at Hermès the future of luxury fashion?,2 November 2020,Rujuta Vaidya,https://www.vogue.in/fashion/content/are-ateliers-like-the-petit-h-at-hermes-the-future-of-luxury-fashion,https://assets.vogue.in/photos/5f9fd30c7688d1c15f4b032b/1:1/w_1600%2Cc_limit/squid%2520shaped%2520pompoms%2520in%2520calfskin.jpg
Myntra’s fully-shoppable fashion reality show returns with a renewed focus on inclusivity,2 November 2020,Garima Gupta,https://www.vogue.in/fashion/content/myntras-fully-shoppable-fashion-reality-show-returns-with-a-renewed-focus-on-inclusivity,https://assets.vogue.in/photos/5f9fe589cc4249840f895011/1:1/w_1600%2Cc_limit/Myntra-fashion-superstar.jpg
These pieces from H&M’s latest drop are exactly what you need for the upcoming festive season,2 November 2020,Yashna Chopra,https://www.vogue.in/fashion/content/best-festive-pieces-from-hm-new-line-shop-dresses-crop-top,https://assets.vogue.in/photos/5f9fef16cc4249840f895014/1:1/w_1600%2Cc_limit/These%2520pieces%2520from%2520HMs%2520latest%2520drop%2520are%2520exactly%2520what%2520you%2520need%2520for%2520the%2520upcoming%2520festive%2520season.jpg
8 Instagram accounts to follow for a mood-boosting dose of fashion ,2 November 2020,Praachi Raniwala,https://www.vogue.in/fashion/content/best-instagram-accounts-to-follow-for-a-mood-boosting-dose-of-fashion,https://assets.vogue.in/photos/5f9fc4fa7688d1c15f4b031d/1:1/w_1600%2Cc_limit/110289016_189236765874203_12875788061247867_n.jpg
"How Sonam Kapoor Ahuja, Kim Kardashian West and other celebrities dressed up for Halloween this year",2 November 2020,Christian Allaire,https://www.vogue.in/fashion/content/how-sonam-kapoor-ahuja-kim-kardashian-west-and-other-celebrities-dressed-up-for-halloween-this-year,https://assets.vogue.in/photos/5f9fc73bcc4249840f894ffd/1:1/w_1600%2Cc_limit/123049388_755327575195302_3389582965350473244_n.jpg
Mira Rajput Kapoor has a kurta for every occasion,1 November 2020,Yashna Chopra,https://www.vogue.in/fashion/content/mira-rajput-kapoor-has-a-kurta-for-every-occasion-shahid-kapoor,https://assets.vogue.in/photos/5d273900e2f0130008fa5c52/1:1/w_1600%2Cc_limit/Mira%2520Kapoor%2520in%2520Varun%2520Bahl%2520Couture%2520kurta.JPG
Is lab-grown leather the future for the fashion industry?,31 October 2020,Emily Chan,https://www.vogue.in/fashion/content/is-lab-grown-leather-the-future-for-the-fashion-industry,https://assets.vogue.in/photos/5f9be33f39324f2f86616fdc/1:1/w_1600%2Cc_limit/Courtesy%2520of%2520Covalent.jpg
13 pictures and videos that prove Deepika Padukone is always the best-dressed wedding guest,31 October 2020,Hasina Khatib,https://www.vogue.in/fashion/content/pictures-videos-that-prove-deepika-padukone-is-always-the-best-dressed-wedding-guest,https://assets.vogue.in/photos/5f9b9a3739324f2f86616fb8/1:1/w_1600%2Cc_limit/deepika%2520padukone%2520and%2520ranveer%2520singh.jpg
7 kurtas under 10k that will see you through the festive season,30 October 2020,Yashna Chopra,https://www.vogue.in/fashion/content/best-designer-kurtas-under-rs-10k-for-festive-season,https://assets.vogue.in/photos/5f9be189cc4249840f894f9d/1:1/w_1600%2Cc_limit/sureenachowdhri.jpg
Why Kshitij Kankaria’s SOAK is more than just another creative agency,30 October 2020,Rujuta Vaidya,https://www.vogue.in/fashion/content/why-kshitij-kankarias-soak-is-more-than-just-another-creative-agency,https://assets.vogue.in/photos/5f9bdf30cc4249840f894f93/1:1/w_1600%2Cc_limit/IMG_1329.jpg
"How Alamelu, the new ready-to-wear label from The House of Angadi, weaves legacy in modern fashion",30 October 2020,Garima Gupta,https://www.vogue.in/fashion/content/alamelu-the-new-ready-to-wear-label-from-the-house-of-angadi,https://assets.vogue.in/photos/5f9b958b39324f2f86616fb1/1:1/w_1600%2Cc_limit/ALAMELU_Architexture%2520(7).jpg
15 pictures decoding Diljit Dosanjh's unique style,30 October 2020,Hasina Khatib,https://www.vogue.in/fashion/content/15-pictures-that-will-take-you-inside-diljit-dosanjh-wardrobe,https://assets.vogue.in/photos/5cf8e52fe3949d8c7b1b04ed/1:1/w_1600%2Cc_limit/Diljit%2520Dosanjh.jpg
How can you experience the ballet when the world is in lockdown? Carolina Herrera’s Wes Gordon has the answer,30 October 2020,Rosalind Jana,https://www.vogue.in/fashion/content/how-can-you-experience-the-ballet-when-the-world-is-in-lockdown-carolina-herreras-wes-gordon,https://assets.vogue.in/photos/5f9ba1557688d1c15f4b028e/1:1/w_1600%2Cc_limit/Claudia-Monja-Carolina-Herrera-Wes-Gordon-vogue-291020-credit-Elizaveta-Porodina.jpg
"If you take one trend into winter, make it blanket dressing",30 October 2020,Alice Cary,https://www.vogue.in/fashion/gallery/shop-the-cosy-blanket-trend-now,https://assets.vogue.in/photos/5f9ba13239324f2f86616fc4/1:1/w_1600%2Cc_limit/Cozy-dressing.jpg
14 pictures that take you through Anushka Sharma's handbag collection,29 October 2020,Shweta Ghi,https://www.vogue.in/fashion/content/inside-anushka-sharmas-envy-inducing-collection-of-designer-handbags,https://assets.vogue.in/photos/5ce7c8d939be221d86f58aed/1:1/w_1600%2Cc_limit/Anushka-Sharma-with-a-Chanel-Deauville-Canvas-tote.jpg
Why showcasing at trade shows is important for these three Indian labels,29 October 2020,Rujuta Vaidya,https://www.vogue.in/fashion/content/why-showcasing-at-trade-shows-is-important-for-these-three-indian-labels,https://assets.vogue.in/photos/5f9aa505cc4249840f894f5e/1:1/w_1600%2Cc_limit/Dhruv%2520Kapoor.jpg
Everything you need to know about the exceptional weaves from India’s north east,29 October 2020,Jasreen Mayal Khanna,https://www.vogue.in/fashion/content/everything-you-need-to-know-about-the-exceptional-weaves-from-indias-north-east,https://assets.vogue.in/photos/5f992977077c3eea35ebdfce/1:1/w_1600%2Cc_limit/4.JPG
Dior’s latest jewellery collection ‘Rose des Vents’ launches in India ,29 October 2020,Yashna Chopra,https://www.vogue.in/fashion/content/diors-latest-jewellery-collection-rose-des-vents-launches-in-india,https://assets.vogue.in/photos/5f9a98537688d1c15f4b0272/1:1/w_1600%2Cc_limit/Rose%2520des%2520vents%2520photo%2520by%2520Thomas%2520LOHR%2520-3.jpg
The Duchess of Cambridge has a new sleek designer handbag,29 October 2020,Alice Newbold,https://www.vogue.in/fashion/content/the-duchess-of-cambridge-has-a-new-sleek-designer-handbag,https://assets.vogue.in/photos/5f9a440239324f2f86616f91/1:1/w_1600%2Cc_limit/Kate%2520PA-56160935.jpg
"Fringe, sequins and soft colours: Your sneak peek at H&M’s India-exclusive festive collection",29 October 2020,Garima Gupta,https://www.vogue.in/fashion/content/h-and-m-india-exclusive-festive-wear-new-collection-diwali-2020-pictures,https://assets.vogue.in/photos/5f9a4fab39324f2f86616f99/1:1/w_1600%2Cc_limit/H&M%2520Brighter%2520Than%2520Ever%2520Sobhita%2520Dhulipala%2520&%2520Vikrant%2520Massey.jpg
From jumpsuit to palazzo—all the saris hybrids to add to your festive wardrobe now,28 October 2020,Yashna Chopra,https://www.vogue.in/fashion/content/jumpsuit-palazzo-pre-stitched-sari-hybrids-to-add-to-your-festive-wardrobe,https://assets.vogue.in/photos/5f994a54d46f966182b9a90e/1:1/w_1600%2Cc_limit/Kriti-Sanon-in-a-Ridhi-Mehra-ruffled-sari1.jpg
This is the newest addition to Alexander McQueen’s collection of Story handbags,28 October 2020,Garima Gupta,https://www.vogue.in/fashion/content/this-is-the-newest-addition-to-alexander-mcqueens-collection-of-story-handbags,https://assets.vogue.in/photos/5f994656077c3eea35ebdfdb/1:1/w_1600%2Cc_limit/07-McQueen_15_sRGB.jpg
Jennifer Aniston’s mini kilt from Friends is back,28 October 2020,Julia Hobbs,https://www.vogue.in/fashion/gallery/jennifer-anistons-mini-kilt-from-friends-is-back,https://assets.vogue.in/photos/5f98f7f2e9e6f6d992a13a73/1:1/w_1600%2Cc_limit/1x19-The-One-Where-the-Monkey-Gets-Away-friends-28172800-1280-720.jpg
6 standout trends from Milan Fashion Week SS21 you need to know now,28 October 2020,Julia Hobbs,https://www.vogue.in/fashion/content/6-standout-trends-from-milan-fashion-week-ss-21-you-need-to-know-now,https://assets.vogue.in/photos/5f98f3fee9e6f6d992a13a6f/1:1/w_1600%2Cc_limit/Philosophy-SS21-Go-Runway.jpg
How the Copenhagen Fashion Summit 2020 placed the focus on redesigning value in the industry,27 October 2020,Rujuta Vaidya,https://www.vogue.in/fashion/content/how-the-copenhagen-fashion-summit-2020-placed-the-focus-on-redesigning-value-in-the-industry,https://assets.vogue.in/photos/5f97fa8ae9e6f6d992a13a69/1:1/w_1600%2Cc_limit/priya.jpg
